mês de desembaraço;código ua local de despacho;nome ua local de despacho;quantidade de declaração de exportação;quantidade de empresa exportadora;quantidade de declaração de importação;quantidade de empresa importadora
201403;1010951;IRF - Itaqui;;;14 ;8 
201403;1010953;IRF - São Borja;830 ;59 ;2.234 ;184 
201403;1010955;IRF - Quaraí;1 ;1 ;16 ;9 
201403;1011100;DRF - Santa Cruz do Sul;6 ;1 ;;
201403;1015400;IRF - Porto Alegre;862 ;232 ;946 ;248 
201403;1015500;IRF - Chuí;328 ;75 ;611 ;126 
201403;1015600;IRF - Santana do Livramento;120 ;52 ;166 ;51 
201403;1017600;ALF - Aerop. Intern. Salgado Filho (RS);1.397 ;254 ;1.927 ;465 
201403;1017700;ALF - Porto do Rio Grande;3.885 ;394 ;2.697 ;528 
201404;117600;ALF - Aerop. Intern. J. Kubitschek (DF);62 ;8 ;407 ;88 
201404;120100;DRF - Goiânia;4 ;3 ;221 ;65 
201404;120200;DRF - Anápolis;;;419 ;28 
201404;130100;DRF - Cuiabá;1 ;1 ;99 ;47 
201404;130151;IRF - Cáceres;3 ;1 ;13 ;7 
201404;140100;DRF - Campo Grande;7 ;2 ;18 ;7 
201404;145100;IRF - Mundo Novo;30 ;2 ;40 ;15 
201404;145200;IRF - Corumbá;435 ;89 ;94 ;32 
201404;145300;IRF - Ponta Porã;6 ;4 ;79 ;18 
201404;145351;IRF - Bela Vista;;;1 ;1 
201404;210200;DRF - Santarém;18 ;3 ;2 ;1 
201404;217600;ALF - Porto de Belém (PA);301 ;67 ;85 ;44 
201404;217602;IRF - Barcarena;376 ;65 ;59 ;25 
201404;217700;ALF - Aeroporto Internac. de Belém (PA);59 ;14 ;48 ;26 
201404;227600;ALF - Porto de Manaus (AM);410 ;49 ;7.903 ;390 
201404;227603;IRF - Tabatinga;;;1 ;1 
201404;227700;ALF - Aerop. Intern. Eduardo Gomes (AM);209 ;34 ;8.100 ;315 
201404;230151;IRF - Brasiléia;46 ;4 ;69 ;10 
201404;230154;IRF - Assis Brasil;3 ;1 ;123 ;16 
201404;240100;DRF - Macapá;1 ;;7 ;5 
201404;240152;IRF - Santana;21 ;7 ;30 ;14 
201404;250100;DRF - Porto Velho;;;7 ;4 
201404;250151;IRF - Guajará-Mirim;46 ;4 ;;
201404;260100;DRF - Boa Vista;5 ;1 ;10 ;7 
201404;260151;IRF - Pacaraima;;;8 ;5 
201404;260152;IRF - Bonfim;6 ;4 ;4 ;1 
201404;317600;ALF - Porto de Fortaleza (CE);290 ;63 ;125 ;57 
201404;317700;ALF - Aerop. Intern. Pinto Martins (CE);110 ;26 ;399 ;111 
201404;317800;ALF - Porto de Pecém;457 ;71 ;942 ;236 
201404;327600;ALF - Porto de São Luís (MA);132 ;13 ;132 ;31 
201404;330100;DRF - Teresina;;;8 ;3 
201404;410251;IRF - Petrolina;71 ;11 ;;
201404;415100;IRF - Recife;33 ;15 ;293 ;80 
201404;417700;ALF - Aerop. Intern. dos Guararapes (PE);121 ;24 ;611 ;158 
201404;417800;ALF - Porto de Suape (PE);296 ;53 ;1.865 ;399 
201404;420152;IRF - Parnamirim;388 ;43 ;128 ;51 
201404;430151;IRF - Cabedelo;21 ;13 ;123 ;31 
201404;440151;IRF - Maceió;4 ;3 ;12 ;5 
201404;510500;DRF - Itabuna;6 ;1 ;;
201404;510552;IRF - Ilhéus;3 ;2 ;5 ;3 
201404;517600;ALF - Porto de Salvador (BA);1.159 ;131 ;1.826 ;337 
201404;517602;IRF - Aratu-Candeias;92 ;14 ;83 ;15 
201404;517700;ALF - Aerop. Int. L. E. Magalhães (BA);202 ;34 ;670 ;176 
201404;520100;DRF - Aracaju;1 ;1 ;8 ;4 
201404;610300;DRF - Governador Valadares;12 ;9 ;;
201404;610400;DRF - Juiz de Fora;;;279 ;22 
201404;610500;DRF - Uberaba;11 ;1 ;355 ;23 
201404;610600;DRF - Varginha;1 ;1 ;787 ;94 
201404;610900;DRF - Uberlândia;7 ;4 ;117 ;22 
201404;611200;DRF - Poços de Caldas;194 ;3 ;;
201404;615100;IRF - Belo Horizonte;578 ;109 ;4.518 ;647 
201404;710200;DRF - Niterói;13 ;9 ;241 ;40 
201404;710300;DRF - Nova Iguaçu;2 ;1 ;364 ;80 
201404;710500;DRF - Volta Redonda;47 ;2 ;1.258 ;62 
201404;711000;DRF - Macaé;1 ;1 ;115 ;5 
201404;715500;IRF - Macaé;;;1 ;1 
201404;717600;ALF - Porto do Rio de Janeiro (RJ);1.728 ;253 ;6.837 ;1.064 
201404;717700;ALF - Aeroporto Intern. A. C. Jobim (RJ);1.404 ;192 ;8.965 ;1.023 
201404;717800;ALF - Porto de Itaguaí (RJ);384 ;84 ;1.031 ;159 
201404;727600;ALF - Porto de Vitória (ES);2.222 ;157 ;3.640 ;381 
201404;810300;DRF - Bauru;8 ;4 ;93 ;24 
201404;810700;DRF - São José do Rio Preto;;;22 ;8 
201404;810800;DRF - Taubaté;100 ;5 ;955 ;23 
201404;810900;DRF - Ribeirão Preto;1 ;1 ;77 ;29 
201404;811000;DRF - Sorocaba;36 ;6 ;1.819 ;183 
201404;811200;DRF - Limeira;1 ;1 ;3 ;1 
201404;812000;DRF - São José dos Campos;66 ;9 ;1.529 ;71 
201404;812051;IRF - São Sebastião;85 ;16 ;105 ;15 
201404;812400;DRF - Jundiaí;;;15 ;1 
201404;812500;DRF - Piracicaba;;;108 ;4 
201404;817600;ALF - Aerop. Internac. de São Paulo (SP);5.060 ;871 ;25.173 ;3.998 
201404;817700;ALF - Aerop. Internac. de Viracopos (SP);3.440 ;553 ;30.070 ;3.213 
201404;817800;ALF - Porto de Santos (SP);11.213 ;1.156 ;39.695 ;5.845 
201404;817900;ALF - São Paulo;551 ;107 ;10.295 ;1.422 
201404;910200;DRF - Londrina;1 ;1 ;11 ;6 
201404;910300;DRF - Cascavel;;;41 ;21 
201404;910500;DRF - Maringá;8 ;2 ;263 ;78 
201404;910600;DRF - Foz do Iguaçu;528 ;79 ;2.640 ;483 
201404;910651;IRF - Guaíra;;;18 ;9 
201404;910652;IRF - Santa Helena;;;25 ;6 
201404;915200;IRF - Curitiba;887 ;155 ;5.780 ;914 
201404;917800;ALF - Porto de Paranaguá;2.478 ;218 ;7.897 ;1.036 
201404;920200;DRF - Joinville;2 ;2 ;757 ;136 
201404;920351;IRF - Dionísio Cerqueira;11 ;4 ;674 ;101 
201404;925200;IRF - Florianópolis;27 ;6 ;467 ;110 
201404;925251;IRF - Imbituba;61 ;16 ;45 ;19 
201404;927700;ALF - Porto de São Francisco do Sul (SC);1.136 ;175 ;2.100 ;293 
201404;927800;ALF - Porto de Itajaí;3.486 ;376 ;10.384 ;1.150 
201404;1010200;DRF - Pelotas;;;4 ;2 
201404;1010252;IRF - Jaguarão;14 ;4 ;353 ;97 
201404;1010253;IRF - Bagé;;;11 ;4 
201404;1010600;DRF - Caxias do Sul;63 ;9 ;887 ;320 
201404;1010700;DRF - Novo Hamburgo;385 ;168 ;993 ;247 
201404;1010852;IRF - Porto Xavier;9 ;3 ;289 ;37 
201404;1010900;DRF - Uruguaiana;2.151 ;317 ;3.440 ;562 
201404;1010951;IRF - Itaqui;2 ;2 ;25 ;13 
201404;1010953;IRF - São Borja;827 ;61 ;2.260 ;187 
201404;1010955;IRF - Quaraí;2 ;1 ;9 ;5 
201404;1011100;DRF - Santa Cruz do Sul;13 ;1 ;;
201404;1015400;IRF - Porto Alegre;918 ;217 ;1.010 ;270 
201404;1015500;IRF - Chuí;311 ;83 ;586 ;141 
201404;1015600;IRF - Santana do Livramento;107 ;48 ;132 ;52 
201404;1017600;ALF - Aerop. Intern. Salgado Filho (RS);1.269 ;256 ;1.975 ;533 
201404;1017700;ALF - Porto do Rio Grande;4.339 ;426 ;2.844 ;499 
201405;117600;ALF - Aerop. Intern. J. Kubitschek (DF);67 ;9 ;431 ;92 
201405;120100;DRF - Goiânia;4 ;4 ;246 ;73 
201405;120200;DRF - Anápolis;;;493 ;33 
201405;130100;DRF - Cuiabá;2 ;2 ;128 ;53 
201405;130151;IRF - Cáceres;;;16 ;5 
201405;140100;DRF - Campo Grande;8 ;2 ;30 ;8 
201405;145100;IRF - Mundo Novo;32 ;1 ;46 ;14 
201405;145200;IRF - Corumbá;447 ;78 ;70 ;29 
201405;145300;IRF - Ponta Porã;8 ;5 ;69 ;18 
201405;145351;IRF - Bela Vista;;;1 ;1 
201405;210200;DRF - Santarém;18 ;3 ;;
201405;217600;ALF - Porto de Belém (PA);280 ;64 ;78 ;38 
201405;217602;IRF - Barcarena;295 ;60 ;65 ;21 
201405;217700;ALF - Aeroporto Internac. de Belém (PA);50 ;9 ;89 ;33 
201405;227600;ALF - Porto de Manaus (AM);349 ;40 ;7.164 ;380 
201405;227700;ALF - Aerop. Intern. Eduardo Gomes (AM);208 ;35 ;6.764 ;284 
201405;230151;IRF - Brasiléia;93 ;5 ;51 ;10 
201405;230154;IRF - Assis Brasil;1 ;1 ;49 ;13 
201405;240100;DRF - Macapá;;;11 ;7 
201405;240152;IRF - Santana;8 ;4 ;28 ;12 
201405;250100;DRF - Porto Velho;;;2 ;1 
201405;250151;IRF - Guajará-Mirim;62 ;10 ;4 ;2 
201405;260100;DRF - Boa Vista;7 ;1 ;12 ;9 
201405;260151;IRF - Pacaraima;;;8 ;6 
201405;260152;IRF - Bonfim;7 ;4 ;2 ;1 
201405;317600;ALF - Porto de Fortaleza (CE);236 ;49 ;93 ;45 
201405;317700;ALF - Aerop. Intern. Pinto Martins (CE);129 ;25 ;370 ;119 
201405;317800;ALF - Porto de Pecém;417 ;69 ;893 ;234 
201405;327600;ALF - Porto de São Luís (MA);151 ;14 ;112 ;37 
201405;330100;DRF - Teresina;;;6 ;5 
201405;410251;IRF - Petrolina;46 ;8 ;;
201405;415100;IRF - Recife;22 ;16 ;341 ;84 
201405;417700;ALF - Aerop. Intern. dos Guararapes (PE);102 ;18 ;598 ;178 
201405;417800;ALF - Porto de Suape (PE);309 ;57 ;1.912 ;415 
201405;420152;IRF - Parnamirim;271 ;36 ;112 ;41 
201405;430151;IRF - Cabedelo;2 ;1 ;130 ;31 
201405;440151;IRF - Maceió;7 ;5 ;32 ;12 
201405;510500;DRF - Itabuna;3 ;1 ;;
201405;510552;IRF - Ilhéus;2 ;2 ;2 ;2 
201405;517600;ALF - Porto de Salvador (BA);1.252 ;124 ;1.939 ;339 
201405;517602;IRF - Aratu-Candeias;115 ;14 ;114 ;19 
201405;517700;ALF - Aerop. Int. L. E. Magalhães (BA);166 ;32 ;581 ;163 
201405;520100;DRF - Aracaju;3 ;2 ;27 ;9 
201405;610300;DRF - Governador Valadares;14 ;9 ;;
201405;610400;DRF - Juiz de Fora;;;434 ;28 
201405;610500;DRF - Uberaba;1 ;1 ;297 ;25 
201405;610600;DRF - Varginha;;;807 ;98 
201405;610900;DRF - Uberlândia;;;95 ;20 
201405;611200;DRF - Poços de Caldas;154 ;2 ;;
201405;615100;IRF - Belo Horizonte;442 ;115 ;4.522 ;684 
201405;710200;DRF - Niterói;28 ;13 ;284 ;35 
201405;710300;DRF - Nova Iguaçu;9 ;4 ;386 ;104 
201405;710500;DRF - Volta Redonda;35 ;2 ;1.403 ;85 
201405;711000;DRF - Macaé;;;121 ;7 
201405;715500;IRF - Macaé;;;5 ;1 
201405;717600;ALF - Porto do Rio de Janeiro (RJ);1.666 ;248 ;6.879 ;1.076 
201405;717700;ALF - Aeroporto Intern. A. C. Jobim (RJ);1.802 ;190 ;9.117 ;1.049 
201405;717800;ALF - Porto de Itaguaí (RJ);363 ;80 ;1.120 ;176 
201405;727600;ALF - Porto de Vitória (ES);2.310 ;154 ;4.268 ;410 
201405;810300;DRF - Bauru;18 ;5 ;131 ;20 
201405;810700;DRF - São José do Rio Preto;;;48 ;16 
201405;810800;DRF - Taubaté;102 ;5 ;662 ;29 
201405;810900;DRF - Ribeirão Preto;2 ;2 ;65 ;20 
201405;811000;DRF - Sorocaba;28 ;9 ;1.800 ;187 
201405;811200;DRF - Limeira;4 ;3 ;4 ;1 
201405;812000;DRF - São José dos Campos;60 ;8 ;1.647 ;85 
201405;812051;IRF - São Sebastião;144 ;18 ;85 ;18 
201405;812400;DRF - Jundiaí;1 ;1 ;15 ;1 
201405;812500;DRF - Piracicaba;;;114 ;5 
201405;817600;ALF - Aerop. Internac. de São Paulo (SP);6.218 ;997 ;25.026 ;3.989 
201405;817700;ALF - Aerop. Internac. de Viracopos (SP);4.296 ;677 ;29.553 ;3.243 
201405;817800;ALF - Porto de Santos (SP);10.680 ;1.144 ;41.260 ;6.284 
201405;817900;ALF - São Paulo;524 ;105 ;10.760 ;1.513 
201405;910200;DRF - Londrina;2 ;2 ;9 ;6 
201405;910300;DRF - Cascavel;;;44 ;27 
201405;910500;DRF - Maringá;10 ;2 ;240 ;76 
201405;910600;DRF - Foz do Iguaçu;539 ;77 ;2.801 ;501 
201405;910651;IRF - Guaíra;;;20 ;8 
201405;910652;IRF - Santa Helena;;;30 ;8 
201405;915200;IRF - Curitiba;973 ;162 ;5.981 ;932 
201405;917800;ALF - Porto de Paranaguá;2.114 ;210 ;7.372 ;1.060 
201405;920200;DRF - Joinville;5 ;3 ;821 ;135 
201405;920351;IRF - Dionísio Cerqueira;22 ;7 ;766 ;90 
201405;925200;IRF - Florianópolis;26 ;9 ;412 ;95 
201405;925251;IRF - Imbituba;80 ;20 ;26 ;11 
201405;927700;ALF - Porto de São Francisco do Sul (SC);1.227 ;159 ;2.226 ;305 
201405;927800;ALF - Porto de Itajaí;3.648 ;392 ;11.969 ;1.284 
201405;1010200;DRF - Pelotas;;;1 ;1 
201405;1010252;IRF - Jaguarão;17 ;5 ;410 ;117 
201405;1010253;IRF - Bagé;1 ;1 ;16 ;6 
201405;1010600;DRF - Caxias do Sul;68 ;10 ;878 ;316 
201405;1010700;DRF - Novo Hamburgo;338 ;163 ;1.158 ;265 
201405;1010852;IRF - Porto Xavier;7 ;3 ;369 ;38 
201405;1010900;DRF - Uruguaiana;2.479 ;319 ;3.456 ;569 
201405;1010951;IRF - Itaqui;1 ;1 ;33 ;15 
201405;1010953;IRF - São Borja;1.213 ;55 ;2.339 ;196 
201405;1010955;IRF - Quaraí;2 ;2 ;12 ;8 
201405;1011100;DRF - Santa Cruz do Sul;5 ;1 ;;
201405;1015400;IRF - Porto Alegre;942 ;226 ;1.133 ;275 
201405;1015500;IRF - Chuí;467 ;96 ;619 ;138 
201405;1015600;IRF - Santana do Livramento;120 ;50 ;177 ;54 
201405;1017600;ALF - Aerop. Intern. Salgado Filho (RS);1.431 ;262 ;2.029 ;521 
201405;1017700;ALF - Porto do Rio Grande;4.026 ;410 ;2.755 ;510 
201406;117600;ALF - Aerop. Intern. J. Kubitschek (DF);69 ;8 ;347 ;75 
201406;120100;DRF - Goiânia;2 ;2 ;211 ;70 
201406;120200;DRF - Anápolis;;;188 ;28 
201406;130100;DRF - Cuiabá;7 ;1 ;110 ;42 
201406;130151;IRF - Cáceres;1 ;1 ;14 ;9 
201406;140100;DRF - Campo Grande;8 ;3 ;29 ;8 
201406;145100;IRF - Mundo Novo;35 ;2 ;36 ;11 
201406;145200;IRF - Corumbá;443 ;65 ;59 ;35 
201406;145300;IRF - Ponta Porã;12 ;5 ;79 ;18 
201406;145351;IRF - Bela Vista;;;2 ;1 
201406;210200;DRF - Santarém;13 ;2 ;;
201406;217600;ALF - Porto de Belém (PA);266 ;64 ;85 ;39 
201406;217602;IRF - Barcarena;283 ;63 ;55 ;15 
201406;217700;ALF - Aeroporto Internac. de Belém (PA);78 ;14 ;69 ;30 
201406;227600;ALF - Porto de Manaus (AM);309 ;43 ;6.534 ;378 
201406;227700;ALF - Aerop. Intern. Eduardo Gomes (AM);138 ;32 ;5.904 ;299 
201406;230151;IRF - Brasiléia;127 ;4 ;30 ;11 
201406;230154;IRF - Assis Brasil;11 ;3 ;33 ;7 
201406;240100;DRF - Macapá;;;4 ;3 
201406;240152;IRF - Santana;10 ;3 ;22 ;10 
201406;250100;DRF - Porto Velho;;;1 ;1 
201406;250151;IRF - Guajará-Mirim;71 ;10 ;;
201406;260100;DRF - Boa Vista;4 ;1 ;13 ;9 
201406;260151;IRF - Pacaraima;;;7 ;4 
201406;260152;IRF - Bonfim;3 ;1 ;3 ;1 
201406;317600;ALF - Porto de Fortaleza (CE);251 ;53 ;109 ;46 
201406;317700;ALF - Aerop. Intern. Pinto Martins (CE);104 ;31 ;308 ;112 
201406;317800;ALF - Porto de Pecém;455 ;73 ;740 ;191 
201406;327600;ALF - Porto de São Luís (MA);169 ;17 ;109 ;32 
201406;330100;DRF - Teresina;;;4 ;3 
201406;410251;IRF - Petrolina;42 ;9 ;;
201406;415100;IRF - Recife;15 ;9 ;275 ;69 
201406;417700;ALF - Aerop. Intern. dos Guararapes (PE);91 ;18 ;543 ;153 
201406;417800;ALF - Porto de Suape (PE);269 ;55 ;1.708 ;398 
201406;420152;IRF - Parnamirim;246 ;40 ;80 ;40 
201406;430151;IRF - Cabedelo;2 ;2 ;106 ;26 
201406;440151;IRF - Maceió;3 ;1 ;13 ;7 
201406;510552;IRF - Ilhéus;5 ;5 ;;
201406;517600;ALF - Porto de Salvador (BA);1.210 ;123 ;1.521 ;301 
201406;517602;IRF - Aratu-Candeias;70 ;11 ;99 ;18 
201406;517700;ALF - Aerop. Int. L. E. Magalhães (BA);128 ;27 ;593 ;153 
201406;520100;DRF - Aracaju;2 ;2 ;16 ;6 
201406;610300;DRF - Governador Valadares;14 ;11 ;;
201406;610400;DRF - Juiz de Fora;;;381 ;21 
201406;610500;DRF - Uberaba;3 ;1 ;258 ;17 
201406;610501;ARF - Araxá;3 ;1 ;;
201406;610600;DRF - Varginha;;;643 ;92 
201406;610900;DRF - Uberlândia;;;77 ;20 
201406;611200;DRF - Poços de Caldas;235 ;3 ;;
201406;615100;IRF - Belo Horizonte;388 ;117 ;4.238 ;643 
201406;710200;DRF - Niterói;14 ;5 ;196 ;29 
201406;710300;DRF - Nova Iguaçu;4 ;1 ;277 ;89 
201406;710500;DRF - Volta Redonda;5 ;2 ;1.155 ;55 
201406;711000;DRF - Macaé;1 ;1 ;136 ;7 
201406;715500;IRF - Macaé;;;1 ;1 
201406;717600;ALF - Porto do Rio de Janeiro (RJ);1.681 ;241 ;6.009 ;1.000 
201406;717700;ALF - Aeroporto Intern. A. C. Jobim (RJ);1.421 ;199 ;7.901 ;949 
201406;717800;ALF - Porto de Itaguaí (RJ);283 ;66 ;1.075 ;168 
201406;727600;ALF - Porto de Vitória (ES);2.528 ;162 ;3.364 ;374 
201406;810300;DRF - Bauru;11 ;5 ;107 ;19 
201406;810700;DRF - São José do Rio Preto;;;23 ;13 
201406;810800;DRF - Taubaté;100 ;6 ;473 ;31 
201406;810900;DRF - Ribeirão Preto;2 ;2 ;50 ;17 
201406;811000;DRF - Sorocaba;29 ;8 ;1.507 ;157 
201406;811200;DRF - Limeira;1 ;1 ;4 ;1 
201406;811800;DRF - Marília;;;2 ;2 
201406;812000;DRF - São José dos Campos;64 ;11 ;1.658 ;70 
201406;812051;IRF - São Sebastião;152 ;18 ;131 ;16 
201406;812400;DRF - Jundiaí;3 ;1 ;16 ;1 
201406;812500;DRF - Piracicaba;;;152 ;4 
201406;817600;ALF - Aerop. Internac. de São Paulo (SP);5.148 ;872 ;22.736 ;3.877 
201406;817700;ALF - Aerop. Internac. de Viracopos (SP);3.510 ;560 ;28.134 ;3.037 
201406;817800;ALF - Porto de Santos (SP);9.958 ;1.079 ;36.362 ;5.726 
201406;817900;ALF - São Paulo;397 ;91 ;9.757 ;1.358 
201406;910200;DRF - Londrina;1 ;1 ;11 ;9 
201406;910300;DRF - Cascavel;;;41 ;20 
201406;910500;DRF - Maringá;10 ;1 ;206 ;76 
201406;910600;DRF - Foz do Iguaçu;411 ;67 ;2.510 ;468 
201406;910651;IRF - Guaíra;;;24 ;10 
201406;910652;IRF - Santa Helena;;;20 ;6 
201406;915200;IRF - Curitiba;826 ;137 ;5.331 ;919 
201406;917800;ALF - Porto de Paranaguá;1.973 ;195 ;6.994 ;1.034 
201406;920200;DRF - Joinville;3 ;1 ;712 ;129 
201406;920351;IRF - Dionísio Cerqueira;68 ;14 ;667 ;100 
201406;920600;DRF - Itajaí;;;1 ;1 
201406;925200;IRF - Florianópolis;11 ;6 ;396 ;100 
201406;925251;IRF - Imbituba;70 ;13 ;50 ;25 
201406;927700;ALF - Porto de São Francisco do Sul (SC);1.175 ;142 ;2.086 ;290 
201406;927800;ALF - Porto de Itajaí;3.182 ;391 ;9.478 ;1.178 
201406;1010200;DRF - Pelotas;;;1 ;1 
201406;1010252;IRF - Jaguarão;17 ;5 ;400 ;115 
201406;1010253;IRF - Bagé;1 ;1 ;30 ;8 
201406;1010600;DRF - Caxias do Sul;71 ;7 ;810 ;311 
201406;1010700;DRF - Novo Hamburgo;384 ;159 ;877 ;218 
201406;1010852;IRF - Porto Xavier;17 ;5 ;221 ;35 
201406;1010900;DRF - Uruguaiana;2.097 ;315 ;3.333 ;532 
201406;1010951;IRF - Itaqui;;;22 ;13 
201406;1010953;IRF - São Borja;989 ;48 ;1.867 ;171 
201406;1010955;IRF - Quaraí;;;14 ;10 
201406;1011100;DRF - Santa Cruz do Sul;8 ;1 ;1 ;1 
201406;1015400;IRF - Porto Alegre;808 ;226 ;845 ;256 
201406;1015500;IRF - Chuí;532 ;79 ;499 ;136 
201406;1015600;IRF - Santana do Livramento;117 ;48 ;174 ;60 
201406;1017600;ALF - Aerop. Intern. Salgado Filho (RS);1.304 ;237 ;1.801 ;496 
201406;1017700;ALF - Porto do Rio Grande;3.719 ;406 ;2.435 ;502 
201407;117600;ALF - Aerop. Intern. J. Kubitschek (DF);77 ;9 ;420 ;90 
201407;120100;DRF - Goiânia;;;267 ;80 
201407;120200;DRF - Anápolis;;;443 ;31 
201407;130100;DRF - Cuiabá;15 ;2 ;136 ;50 
201407;130151;IRF - Cáceres;1 ;1 ;12 ;6 
201407;140100;DRF - Campo Grande;9 ;2 ;19 ;7 
201407;145100;IRF - Mundo Novo;33 ;2 ;34 ;8 
201407;145200;IRF - Corumbá;368 ;74 ;104 ;39 
201407;145300;IRF - Ponta Porã;8 ;5 ;82 ;18 
201407;210200;DRF - Santarém;15 ;2 ;;
201407;217600;ALF - Porto de Belém (PA);262 ;61 ;116 ;52 
201407;217602;IRF - Barcarena;391 ;59 ;54 ;17 
201407;217700;ALF - Aeroporto Internac. de Belém (PA);85 ;12 ;67 ;28 
201407;227600;ALF - Porto de Manaus (AM);417 ;49 ;8.299 ;403 
201407;227700;ALF - Aerop. Intern. Eduardo Gomes (AM);211 ;34 ;7.214 ;306 
201407;230151;IRF - Brasiléia;139 ;4 ;36 ;9 
201407;230154;IRF - Assis Brasil;7 ;2 ;23 ;4 
201407;240100;DRF - Macapá;;;4 ;3 
201407;240152;IRF - Santana;11 ;5 ;28 ;12 
201407;250100;DRF - Porto Velho;;;1 ;1 
201407;250151;IRF - Guajará-Mirim;96 ;13 ;;
201407;260100;DRF - Boa Vista;5 ;1 ;8 ;7 
201407;260151;IRF - Pacaraima;;;10 ;5 
201407;260152;IRF - Bonfim;3 ;2 ;2 ;1 
201407;317600;ALF - Porto de Fortaleza (CE);322 ;76 ;78 ;40 
201407;317700;ALF - Aerop. Intern. Pinto Martins (CE);111 ;24 ;378 ;118 
201407;317800;ALF - Porto de Pecém;452 ;77 ;1.206 ;278 
201407;327600;ALF - Porto de São Luís (MA);157 ;15 ;107 ;30 
201407;330100;DRF - Teresina;;;4 ;3 
201407;410251;IRF - Petrolina;43 ;10 ;1 ;1 
201407;415100;IRF - Recife;32 ;12 ;413 ;87 
201407;417700;ALF - Aerop. Intern. dos Guararapes (PE);114 ;23 ;677 ;164 
201407;417800;ALF - Porto de Suape (PE);368 ;53 ;2.120 ;438 
201407;420152;IRF - Parnamirim;171 ;41 ;120 ;41 
201407;430151;IRF - Cabedelo;24 ;14 ;119 ;31 
201407;440151;IRF - Maceió;5 ;2 ;22 ;8 
201407;510552;IRF - Ilhéus;3 ;2 ;2 ;2 
201407;517600;ALF - Porto de Salvador (BA);1.281 ;121 ;2.498 ;399 
201407;517602;IRF - Aratu-Candeias;123 ;15 ;123 ;16 
201407;517700;ALF - Aerop. Int. L. E. Magalhães (BA);157 ;27 ;753 ;168 
201407;520100;DRF - Aracaju;2 ;2 ;17 ;8 
201407;610300;DRF - Governador Valadares;9 ;6 ;;
201407;610400;DRF - Juiz de Fora;;;308 ;26 
201407;610500;DRF - Uberaba;7 ;1 ;325 ;24 
201407;610501;ARF - Araxá;1 ;1 ;;
201407;610600;DRF - Varginha;;;895 ;92 
201407;610900;DRF - Uberlândia;;;80 ;21 
201407;611200;DRF - Poços de Caldas;189 ;2 ;;
201407;615100;IRF - Belo Horizonte;431 ;96 ;4.921 ;696 
201407;710200;DRF - Niterói;25 ;12 ;374 ;47 
201407;710300;DRF - Nova Iguaçu;6 ;1 ;412 ;106 
201407;710500;DRF - Volta Redonda;31 ;2 ;1.538 ;80 
201407;711000;DRF - Macaé;5 ;2 ;206 ;9 
201407;715500;IRF - Macaé;;;1 ;1 
201407;717600;ALF - Porto do Rio de Janeiro (RJ);1.997 ;257 ;7.524 ;1.182 
201407;717700;ALF - Aeroporto Intern. A. C. Jobim (RJ);1.479 ;208 ;9.182 ;1.092 
201407;717800;ALF - Porto de Itaguaí (RJ);350 ;71 ;983 ;176 
201407;727600;ALF - Porto de Vitória (ES);2.670 ;171 ;4.315 ;418 
201407;810300;DRF - Bauru;14 ;4 ;103 ;25 
201407;810700;DRF - São José do Rio Preto;;;47 ;13 
201407;810800;DRF - Taubaté;132 ;7 ;892 ;27 
201407;810900;DRF - Ribeirão Preto;;;68 ;29 
201407;811000;DRF - Sorocaba;40 ;13 ;1.639 ;177 
201407;811200;DRF - Limeira;3 ;3 ;3 ;1 
201407;812000;DRF - São José dos Campos;68 ;7 ;1.455 ;76 
201407;812051;IRF - São Sebastião;193 ;21 ;146 ;22 
201407;812400;DRF - Jundiaí;1 ;1 ;20 ;1 
201407;812500;DRF - Piracicaba;;;57 ;4 
201407;817600;ALF - Aerop. Internac. de São Paulo (SP);5.788 ;919 ;26.407 ;4.077 
201407;817700;ALF - Aerop. Internac. de Viracopos (SP);3.977 ;551 ;30.917 ;3.336 
201407;817800;ALF - Porto de Santos (SP);11.229 ;1.148 ;42.511 ;6.339 
201407;817900;ALF - São Paulo;476 ;115 ;11.312 ;1.573 
201407;910200;DRF - Londrina;1 ;1 ;12 ;9 
201407;910300;DRF - Cascavel;1 ;1 ;66 ;26 
201407;910500;DRF - Maringá;13 ;1 ;217 ;86 
201407;910600;DRF - Foz do Iguaçu;528 ;82 ;2.711 ;513 
201407;910651;IRF - Guaíra;;;31 ;11 
201407;910652;IRF - Santa Helena;;;15 ;9 
201407;915200;IRF - Curitiba;1.068 ;154 ;6.434 ;979 
201407;917800;ALF - Porto de Paranaguá;2.289 ;212 ;7.708 ;1.120 
201407;920200;DRF - Joinville;4 ;3 ;801 ;135 
201407;920351;IRF - Dionísio Cerqueira;69 ;11 ;718 ;99 
201407;925200;IRF - Florianópolis;31 ;4 ;430 ;95 
201407;925251;IRF - Imbituba;101 ;18 ;63 ;21 
201407;927700;ALF - Porto de São Francisco do Sul (SC);1.460 ;160 ;3.406 ;544 
201407;927800;ALF - Porto de Itajaí;3.846 ;388 ;12.395 ;1.296 
201407;1010200;DRF - Pelotas;;;1 ;1 
201407;1010252;IRF - Jaguarão;17 ;5 ;370 ;115 
201407;1010253;IRF - Bagé;1 ;1 ;26 ;8 
201407;1010600;DRF - Caxias do Sul;92 ;9 ;889 ;316 
201407;1010700;DRF - Novo Hamburgo;393 ;182 ;996 ;263 
