RF DESPACHO;UA LOCAL DESPACHO;;ANO DESEMB;TRIMESTRE DESEMB;CANAL;TMBDI
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2016;20163;Verde;6,292
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2016;20163;Amarelo;397,0583
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2016;20163;Vermelho;406,4736
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2016;20164;Verde;7,1882
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2016;20164;Amarelo;429,203
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2016;20164;Vermelho;401,8823
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2017;20171;Verde;4,9189
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2017;20171;Amarelo;414,6893
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2017;20171;Vermelho;323,1496
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2017;20172;Verde;4,1548
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2017;20172;Amarelo;337,1519
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2017;20172;Vermelho;313,1931
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2017;20173;Verde;4,0631
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2017;20173;Amarelo;304,0918
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2017;20173;Vermelho;298,224
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2017;20174;Verde;4,1041
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2017;20174;Amarelo;382,2506
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2017;20174;Vermelho;409,0071
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2018;20181;Verde;4,0572
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2018;20181;Amarelo;564,0977
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2018;20181;Vermelho;463,6636
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2018;20182;Verde;4,1977
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2018;20182;Amarelo;583,1494
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2018;20182;Vermelho;546,684
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2018;20183;Verde;4,2245
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2018;20183;Amarelo;538,9405
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2018;20183;Vermelho;552,1656
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2018;20184;Verde;3,8437
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2018;20184;Amarelo;535,1218
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2018;20184;Vermelho;391,7452
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2019;20191;Verde;4,3403
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2019;20191;Amarelo;443,6357
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2019;20191;Vermelho;461,0063
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2019;20192;Verde;7,3961
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2019;20192;Amarelo;729,5298
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2019;20192;Vermelho;346,203
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2019;20193;Verde;7,2476
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2019;20193;Amarelo;315,3865
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2019;20193;Vermelho;324,4439
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2019;20194;Verde;6,9008
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2019;20194;Amarelo;322,2051
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2019;20194;Vermelho;255,6201
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2020;20201;Verde;5,8156
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2020;20201;Amarelo;209,6948
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2020;20201;Vermelho;259,1273
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2020;20202;Verde;4,7825
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2020;20202;Amarelo;196,7823
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2020;20202;Vermelho;257,6433
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2020;20203;Verde;3,1606
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2020;20203;Amarelo;231,7755
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2020;20203;Vermelho;166,8204
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2020;20204;Verde;2,2917
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2020;20204;Amarelo;224,9094
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2020;20204;Vermelho;191,9707
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2021;20211;Verde;2,246
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2021;20211;Amarelo;245,2539
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2021;20211;Vermelho;195,3002
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2021;20212;Verde;2,1575
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2021;20212;Amarelo;211,1964
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2021;20212;Vermelho;175,5105
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2021;20213;Verde;2,1427
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2021;20213;Amarelo;255,9757
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2021;20213;Vermelho;205,653
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2021;20214;Verde;2,471
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2021;20214;Amarelo;217,8719
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2021;20214;Vermelho;246,689
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2022;20221;Verde;3,4845
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2022;20221;Amarelo;638,7319
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2022;20221;Vermelho;575,0065
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2022;20222;Verde;5,0177
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2022;20222;Amarelo;729,7027
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2022;20222;Vermelho;706,1952
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2022;20223;Verde;3,94
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2022;20223;Amarelo;488,0055
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2022;20223;Vermelho;460,9565
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2022;20224;Verde;3,1113
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2022;20224;Amarelo;321,3963
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2022;20224;Vermelho;367,7945
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2023;20231;Verde;2,9574
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2023;20231;Amarelo;269,2001
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2023;20231;Vermelho;279,0993
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2023;20232;Verde;2,8662
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2023;20232;Amarelo;413,6608
8ª RF;817700;ALF - Aerop. Internac. de Viracopos (SP);2023;20232;Vermelho;384,5435
8ª RF;817800;ALF - Porto de Santos (SP);2015;20151;Verde;18,3841
8ª RF;817800;ALF - Porto de Santos (SP);2015;20151;Amarelo;164,3435
8ª RF;817800;ALF - Porto de Santos (SP);2015;20151;Vermelho;315,4433
8ª RF;817800;ALF - Porto de Santos (SP);2015;20152;Verde;17,7666
8ª RF;817800;ALF - Porto de Santos (SP);2015;20152;Amarelo;243,1074
8ª RF;817800;ALF - Porto de Santos (SP);2015;20152;Vermelho;342,1493
8ª RF;817800;ALF - Porto de Santos (SP);2015;20153;Verde;18,9861
8ª RF;817800;ALF - Porto de Santos (SP);2015;20153;Amarelo;270,1058
8ª RF;817800;ALF - Porto de Santos (SP);2015;20153;Vermelho;375,9853
8ª RF;817800;ALF - Porto de Santos (SP);2015;20154;Verde;18,7498
8ª RF;817800;ALF - Porto de Santos (SP);2015;20154;Amarelo;300,1838
8ª RF;817800;ALF - Porto de Santos (SP);2015;20154;Vermelho;395,8698
8ª RF;817800;ALF - Porto de Santos (SP);2016;20161;Verde;16,6097
8ª RF;817800;ALF - Porto de Santos (SP);2016;20161;Amarelo;250,917
8ª RF;817800;ALF - Porto de Santos (SP);2016;20161;Vermelho;344,7543
8ª RF;817800;ALF - Porto de Santos (SP);2016;20162;Verde;15,7282
8ª RF;817800;ALF - Porto de Santos (SP);2016;20162;Amarelo;207,1705
8ª RF;817800;ALF - Porto de Santos (SP);2016;20162;Vermelho;292,527
8ª RF;817800;ALF - Porto de Santos (SP);2016;20163;Verde;16,8403
8ª RF;817800;ALF - Porto de Santos (SP);2016;20163;Amarelo;191,5337
8ª RF;817800;ALF - Porto de Santos (SP);2016;20163;Vermelho;301,9715
8ª RF;817800;ALF - Porto de Santos (SP);2016;20164;Verde;19,0916
8ª RF;817800;ALF - Porto de Santos (SP);2016;20164;Amarelo;315,3078
8ª RF;817800;ALF - Porto de Santos (SP);2016;20164;Vermelho;437,5782
8ª RF;817800;ALF - Porto de Santos (SP);2017;20171;Verde;13,5982
8ª RF;817800;ALF - Porto de Santos (SP);2017;20171;Amarelo;192,6393
8ª RF;817800;ALF - Porto de Santos (SP);2017;20171;Vermelho;340,0338
8ª RF;817800;ALF - Porto de Santos (SP);2017;20172;Verde;12,1526
8ª RF;817800;ALF - Porto de Santos (SP);2017;20172;Amarelo;234,7052
8ª RF;817800;ALF - Porto de Santos (SP);2017;20172;Vermelho;290,525
8ª RF;817800;ALF - Porto de Santos (SP);2017;20173;Verde;12,1862
8ª RF;817800;ALF - Porto de Santos (SP);2017;20173;Amarelo;225,4493
8ª RF;817800;ALF - Porto de Santos (SP);2017;20173;Vermelho;248,0497
8ª RF;817800;ALF - Porto de Santos (SP);2017;20174;Verde;11,9619
8ª RF;817800;ALF - Porto de Santos (SP);2017;20174;Amarelo;221,4158
8ª RF;817800;ALF - Porto de Santos (SP);2017;20174;Vermelho;289,1441
8ª RF;817800;ALF - Porto de Santos (SP);2018;20181;Verde;11,8791
8ª RF;817800;ALF - Porto de Santos (SP);2018;20181;Amarelo;225,1096
8ª RF;817800;ALF - Porto de Santos (SP);2018;20181;Vermelho;307,9881
8ª RF;817800;ALF - Porto de Santos (SP);2018;20182;Verde;15,6723
8ª RF;817800;ALF - Porto de Santos (SP);2018;20182;Amarelo;415,3169
8ª RF;817800;ALF - Porto de Santos (SP);2018;20182;Vermelho;346,3428
8ª RF;817800;ALF - Porto de Santos (SP);2018;20183;Verde;15,5045
8ª RF;817800;ALF - Porto de Santos (SP);2018;20183;Amarelo;408,1017
8ª RF;817800;ALF - Porto de Santos (SP);2018;20183;Vermelho;405,4375
8ª RF;817800;ALF - Porto de Santos (SP);2018;20184;Verde;16,9033
8ª RF;817800;ALF - Porto de Santos (SP);2018;20184;Amarelo;346,7315
8ª RF;817800;ALF - Porto de Santos (SP);2018;20184;Vermelho;313,8209
8ª RF;817800;ALF - Porto de Santos (SP);2019;20191;Verde;16,5107
8ª RF;817800;ALF - Porto de Santos (SP);2019;20191;Amarelo;272,7889
8ª RF;817800;ALF - Porto de Santos (SP);2019;20191;Vermelho;291,1172
8ª RF;817800;ALF - Porto de Santos (SP);2019;20192;Verde;15,939
8ª RF;817800;ALF - Porto de Santos (SP);2019;20192;Amarelo;327,8833
8ª RF;817800;ALF - Porto de Santos (SP);2019;20192;Vermelho;301,7209
8ª RF;817800;ALF - Porto de Santos (SP);2019;20193;Verde;15,6259
8ª RF;817800;ALF - Porto de Santos (SP);2019;20193;Amarelo;361,3568
8ª RF;817800;ALF - Porto de Santos (SP);2019;20193;Vermelho;294,5328
8ª RF;817800;ALF - Porto de Santos (SP);2019;20194;Verde;15,8474
8ª RF;817800;ALF - Porto de Santos (SP);2019;20194;Amarelo;291,694
8ª RF;817800;ALF - Porto de Santos (SP);2019;20194;Vermelho;311,2818
8ª RF;817800;ALF - Porto de Santos (SP);2020;20201;Verde;15,8898
8ª RF;817800;ALF - Porto de Santos (SP);2020;20201;Amarelo;427,0655
8ª RF;817800;ALF - Porto de Santos (SP);2020;20201;Vermelho;355,1371
8ª RF;817800;ALF - Porto de Santos (SP);2020;20202;Verde;16,0695
8ª RF;817800;ALF - Porto de Santos (SP);2020;20202;Amarelo;349,6457
8ª RF;817800;ALF - Porto de Santos (SP);2020;20202;Vermelho;517,0285
8ª RF;817800;ALF - Porto de Santos (SP);2020;20203;Verde;14,8927
8ª RF;817800;ALF - Porto de Santos (SP);2020;20203;Amarelo;421,7164
8ª RF;817800;ALF - Porto de Santos (SP);2020;20203;Vermelho;460,614
8ª RF;817800;ALF - Porto de Santos (SP);2020;20204;Verde;15,1742
8ª RF;817800;ALF - Porto de Santos (SP);2020;20204;Amarelo;288,0265
8ª RF;817800;ALF - Porto de Santos (SP);2020;20204;Vermelho;527,4495
8ª RF;817800;ALF - Porto de Santos (SP);2021;20211;Verde;15,8984
8ª RF;817800;ALF - Porto de Santos (SP);2021;20211;Amarelo;371,5272
8ª RF;817800;ALF - Porto de Santos (SP);2021;20211;Vermelho;548,9846
8ª RF;817800;ALF - Porto de Santos (SP);2021;20212;Verde;16,413
8ª RF;817800;ALF - Porto de Santos (SP);2021;20212;Amarelo;308,2111
8ª RF;817800;ALF - Porto de Santos (SP);2021;20212;Vermelho;454,7491
8ª RF;817800;ALF - Porto de Santos (SP);2021;20213;Verde;14,7071
8ª RF;817800;ALF - Porto de Santos (SP);2021;20213;Amarelo;316,7614
8ª RF;817800;ALF - Porto de Santos (SP);2021;20213;Vermelho;472,1137
8ª RF;817800;ALF - Porto de Santos (SP);2021;20214;Verde;15,8072
8ª RF;817800;ALF - Porto de Santos (SP);2021;20214;Amarelo;434,7287
8ª RF;817800;ALF - Porto de Santos (SP);2021;20214;Vermelho;493,8444
8ª RF;817800;ALF - Porto de Santos (SP);2022;20221;Verde;14,884
8ª RF;817800;ALF - Porto de Santos (SP);2022;20221;Amarelo;765,5552
8ª RF;817800;ALF - Porto de Santos (SP);2022;20221;Vermelho;879,9309
8ª RF;817800;ALF - Porto de Santos (SP);2022;20222;Verde;15,2768
8ª RF;817800;ALF - Porto de Santos (SP);2022;20222;Amarelo;960,2109
8ª RF;817800;ALF - Porto de Santos (SP);2022;20222;Vermelho;1.202,63
8ª RF;817800;ALF - Porto de Santos (SP);2022;20223;Verde;14,7828
8ª RF;817800;ALF - Porto de Santos (SP);2022;20223;Amarelo;708,4844
8ª RF;817800;ALF - Porto de Santos (SP);2022;20223;Vermelho;815,7579
8ª RF;817800;ALF - Porto de Santos (SP);2022;20224;Verde;16,2429
8ª RF;817800;ALF - Porto de Santos (SP);2022;20224;Amarelo;606,2441
8ª RF;817800;ALF - Porto de Santos (SP);2022;20224;Vermelho;615,7912
8ª RF;817800;ALF - Porto de Santos (SP);2023;20231;Verde;13,4244
8ª RF;817800;ALF - Porto de Santos (SP);2023;20231;Amarelo;439,2067
8ª RF;817800;ALF - Porto de Santos (SP);2023;20231;Vermelho;553,1187
8ª RF;817800;ALF - Porto de Santos (SP);2023;20232;Verde;12,7555
8ª RF;817800;ALF - Porto de Santos (SP);2023;20232;Amarelo;300,9697
8ª RF;817800;ALF - Porto de Santos (SP);2023;20232;Vermelho;526,0506
8ª RF;817900;ALF - São Paulo;2015;20151;Verde;14,2736
8ª RF;817900;ALF - São Paulo;2015;20151;Amarelo;151,3679
8ª RF;817900;ALF - São Paulo;2015;20151;Vermelho;158,4868
8ª RF;817900;ALF - São Paulo;2015;20152;Verde;15,953
8ª RF;817900;ALF - São Paulo;2015;20152;Amarelo;130,4476
8ª RF;817900;ALF - São Paulo;2015;20152;Vermelho;168,5091
8ª RF;817900;ALF - São Paulo;2015;20153;Verde;15,1655
8ª RF;817900;ALF - São Paulo;2015;20153;Amarelo;131,3196
8ª RF;817900;ALF - São Paulo;2015;20153;Vermelho;189,3015
8ª RF;817900;ALF - São Paulo;2015;20154;Verde;15,4332
8ª RF;817900;ALF - São Paulo;2015;20154;Amarelo;131,5132
8ª RF;817900;ALF - São Paulo;2015;20154;Vermelho;167,6187
8ª RF;817900;ALF - São Paulo;2016;20161;Verde;15,3554
8ª RF;817900;ALF - São Paulo;2016;20161;Amarelo;135,5491
8ª RF;817900;ALF - São Paulo;2016;20161;Vermelho;178,3024
8ª RF;817900;ALF - São Paulo;2016;20162;Verde;14,2423
8ª RF;817900;ALF - São Paulo;2016;20162;Amarelo;127,7049
8ª RF;817900;ALF - São Paulo;2016;20162;Vermelho;171,5401
8ª RF;817900;ALF - São Paulo;2016;20163;Verde;14,5505
8ª RF;817900;ALF - São Paulo;2016;20163;Amarelo;182,7018
8ª RF;817900;ALF - São Paulo;2016;20163;Vermelho;173,0724
8ª RF;817900;ALF - São Paulo;2016;20164;Verde;16,7578
8ª RF;817900;ALF - São Paulo;2016;20164;Amarelo;192,8774
8ª RF;817900;ALF - São Paulo;2016;20164;Vermelho;167,727
8ª RF;817900;ALF - São Paulo;2017;20171;Verde;12,7611
8ª RF;817900;ALF - São Paulo;2017;20171;Amarelo;211,0981
8ª RF;817900;ALF - São Paulo;2017;20171;Vermelho;190,566
8ª RF;817900;ALF - São Paulo;2017;20172;Verde;12,3744
8ª RF;817900;ALF - São Paulo;2017;20172;Amarelo;170,4353
8ª RF;817900;ALF - São Paulo;2017;20172;Vermelho;153,2554
8ª RF;817900;ALF - São Paulo;2017;20173;Verde;11,153
8ª RF;817900;ALF - São Paulo;2017;20173;Amarelo;171,3062
8ª RF;817900;ALF - São Paulo;2017;20173;Vermelho;158,6454
8ª RF;817900;ALF - São Paulo;2017;20174;Verde;11,8548
8ª RF;817900;ALF - São Paulo;2017;20174;Amarelo;164,6937
8ª RF;817900;ALF - São Paulo;2017;20174;Vermelho;190,2191
8ª RF;817900;ALF - São Paulo;2018;20181;Verde;13,3837
8ª RF;817900;ALF - São Paulo;2018;20181;Amarelo;169,6773
8ª RF;817900;ALF - São Paulo;2018;20181;Vermelho;225,6058
8ª RF;817900;ALF - São Paulo;2018;20182;Verde;14,9354
8ª RF;817900;ALF - São Paulo;2018;20182;Amarelo;187,3137
8ª RF;817900;ALF - São Paulo;2018;20182;Vermelho;216,1389
8ª RF;817900;ALF - São Paulo;2018;20183;Verde;16,1756
8ª RF;817900;ALF - São Paulo;2018;20183;Amarelo;174,769
8ª RF;817900;ALF - São Paulo;2018;20183;Vermelho;221,2629
8ª RF;817900;ALF - São Paulo;2018;20184;Verde;15,3405
8ª RF;817900;ALF - São Paulo;2018;20184;Amarelo;187,2933
8ª RF;817900;ALF - São Paulo;2018;20184;Vermelho;241,4766
8ª RF;817900;ALF - São Paulo;2019;20191;Verde;15,6058
8ª RF;817900;ALF - São Paulo;2019;20191;Amarelo;189,1858
8ª RF;817900;ALF - São Paulo;2019;20191;Vermelho;241,631
8ª RF;817900;ALF - São Paulo;2019;20192;Verde;15,3023
8ª RF;817900;ALF - São Paulo;2019;20192;Amarelo;161,2287
8ª RF;817900;ALF - São Paulo;2019;20192;Vermelho;216,0934
8ª RF;817900;ALF - São Paulo;2019;20193;Verde;14,9272
8ª RF;817900;ALF - São Paulo;2019;20193;Amarelo;145,6141
8ª RF;817900;ALF - São Paulo;2019;20193;Vermelho;205,5296
8ª RF;817900;ALF - São Paulo;2019;20194;Verde;12,7405
8ª RF;817900;ALF - São Paulo;2019;20194;Amarelo;151,6727
8ª RF;817900;ALF - São Paulo;2019;20194;Vermelho;178,2018
8ª RF;817900;ALF - São Paulo;2020;20201;Verde;12,7869
8ª RF;817900;ALF - São Paulo;2020;20201;Amarelo;160,8556
8ª RF;817900;ALF - São Paulo;2020;20201;Vermelho;212,9278
8ª RF;817900;ALF - São Paulo;2020;20202;Verde;13,0849
8ª RF;817900;ALF - São Paulo;2020;20202;Amarelo;173,4278
8ª RF;817900;ALF - São Paulo;2020;20202;Vermelho;273,4718
8ª RF;817900;ALF - São Paulo;2020;20203;Verde;11,809
8ª RF;817900;ALF - São Paulo;2020;20203;Amarelo;185,8342
8ª RF;817900;ALF - São Paulo;2020;20203;Vermelho;205,4077
8ª RF;817900;ALF - São Paulo;2020;20204;Verde;12,064
8ª RF;817900;ALF - São Paulo;2020;20204;Amarelo;132,6738
8ª RF;817900;ALF - São Paulo;2020;20204;Vermelho;192,7696
8ª RF;817900;ALF - São Paulo;2021;20211;Verde;12,3755
8ª RF;817900;ALF - São Paulo;2021;20211;Amarelo;131,5923
8ª RF;817900;ALF - São Paulo;2021;20211;Vermelho;195,309
8ª RF;817900;ALF - São Paulo;2021;20212;Verde;12,4321
8ª RF;817900;ALF - São Paulo;2021;20212;Amarelo;105,3358
8ª RF;817900;ALF - São Paulo;2021;20212;Vermelho;167,0669
8ª RF;817900;ALF - São Paulo;2021;20213;Verde;8,5221
8ª RF;817900;ALF - São Paulo;2021;20213;Amarelo;176,4294
8ª RF;817900;ALF - São Paulo;2021;20213;Vermelho;321,4195
8ª RF;817900;ALF - São Paulo;2021;20214;Verde;8,843
8ª RF;817900;ALF - São Paulo;2021;20214;Amarelo;256,5633
8ª RF;817900;ALF - São Paulo;2021;20214;Vermelho;346,5743
8ª RF;817900;ALF - São Paulo;2022;20221;Verde;8,5522
8ª RF;817900;ALF - São Paulo;2022;20221;Amarelo;298,7932
8ª RF;817900;ALF - São Paulo;2022;20221;Vermelho;394,3098
8ª RF;817900;ALF - São Paulo;2022;20222;Verde;10,3337
8ª RF;817900;ALF - São Paulo;2022;20222;Amarelo;453,2075
8ª RF;817900;ALF - São Paulo;2022;20222;Vermelho;511,5676
8ª RF;817900;ALF - São Paulo;2022;20223;Verde;9,2639
8ª RF;817900;ALF - São Paulo;2022;20223;Amarelo;343,4612
8ª RF;817900;ALF - São Paulo;2022;20223;Vermelho;428,1649
8ª RF;817900;ALF - São Paulo;2022;20224;Verde;6,8254
8ª RF;817900;ALF - São Paulo;2022;20224;Amarelo;270,2465
8ª RF;817900;ALF - São Paulo;2022;20224;Vermelho;305,6863
8ª RF;817900;ALF - São Paulo;2023;20231;Verde;4,1688
8ª RF;817900;ALF - São Paulo;2023;20231;Amarelo;288,5243
8ª RF;817900;ALF - São Paulo;2023;20231;Vermelho;245,0053
8ª RF;817900;ALF - São Paulo;2023;20232;Verde;4,1454
8ª RF;817900;ALF - São Paulo;2023;20232;Amarelo;321,9018
8ª RF;817900;ALF - São Paulo;2023;20232;Vermelho;289,2279
9ª RF;910200;DRF - Londrina;2015;20151;Verde;3,2472
9ª RF;910200;DRF - Londrina;2015;20151;Amarelo;283,3544
9ª RF;910200;DRF - Londrina;2015;20151;Vermelho;210,1063
9ª RF;910200;DRF - Londrina;2015;20152;Verde;7,8882
9ª RF;910200;DRF - Londrina;2015;20152;Amarelo;134,3703
9ª RF;910200;DRF - Londrina;2015;20152;Vermelho;126,8314
9ª RF;910200;DRF - Londrina;2015;20153;Verde;10,7832
9ª RF;910200;DRF - Londrina;2015;20153;Amarelo;1.013,63
9ª RF;910200;DRF - Londrina;2015;20153;Vermelho;131,6821
9ª RF;910200;DRF - Londrina;2015;20154;Verde;11,1541
9ª RF;910200;DRF - Londrina;2015;20154;Amarelo;84,6671
9ª RF;910200;DRF - Londrina;2015;20154;Vermelho;94,4327
9ª RF;910200;DRF - Londrina;2016;20161;Verde;9,5151
9ª RF;910200;DRF - Londrina;2016;20161;Amarelo;178,4729
9ª RF;910200;DRF - Londrina;2016;20161;Vermelho;97,7681
9ª RF;910200;DRF - Londrina;2016;20162;Verde;6,8326
9ª RF;910200;DRF - Londrina;2016;20162;Amarelo;97,4342
9ª RF;910200;DRF - Londrina;2016;20162;Vermelho;193,5545
9ª RF;910200;DRF - Londrina;2016;20163;Verde;6,2055
9ª RF;910200;DRF - Londrina;2016;20163;Amarelo;73,8904
9ª RF;910200;DRF - Londrina;2016;20163;Vermelho;187,1405
9ª RF;910200;DRF - Londrina;2016;20164;Verde;5,927
9ª RF;910200;DRF - Londrina;2016;20164;Amarelo;593,5044
